id,text,label
sample_05217,"Title: Not what I expected
Review: Will not reorder these blades",0
sample_00012,"Title: I can download APPs
Review: Remote is sensitive. Can be frustrating. But overall it’s good.",2
sample_07485,"Title: Beautiful shirt, fits perfectly!
Review: Lightweight, super cute sweatshirt. Perfect for cooler night wear. I wore this last week when I was visiting friends in NY and I got a lot of compliments on it. I got the green tie-dyed color and I absolutely love it. It was paired with a pair of leggings and the fit and length were just perfect. I just ordered one in blue, too. Highly recommend for a fashionable look, great with leggings.",2
sample_08864,"Title: Nope
Review: Cheap material... fades",0
sample_07948,"Title: Size was supposed to be bigger and came smaller.
Review: Very nice shoes looks like pic.  I wear a 8.5 in shoes but ordered a 10 just in case and they are small on me. Unfortunately my daughters wedding is in 3 days so I will have to wear them with my heal right on the end of the. Shoe.",0
sample_08058,"Title: Not as comfortable for me, I look like a uni-boob!
Review: Nice bra, but gives me a uni-boob look.<br />There is no definition between each breast, the bra just goes straight across<br /><br />My breast look as one from the way this bra is made. The middle top is suppose to be a little holey material for air,  and below<br />Is a Material that goes around the breasts etc, that is not flattering.<br />The straps feel nice and comfortable, but under the arms is the same type of material that is between the boob part of the bra,<br />And for me its uncomfortable and a little itchy..<br /><br />Maybe I was expecting this bra to feel softer,and weightless but give some support like a couple of other bra’s I have that feel more comfortable then this one...That said one is about 50.00, a pull up,  but the other one is about 8.00 a bra.<br />Or a bigger size would have felt more comfortable!<br /><br />I’m a 36 C, and the bra cups could have been a little smaller...5’2, 131 lbs. wear size 8 and 10..a older women.<br />Hope that helps.",1
sample_03237,"Title: Wonderful hair dryer!
Review: Really nice powerful hair dryer. Multiple speeds and with several versatile changeable heads, this hair dryer will work for all hair types. I have naturally wavy hair and typically try to straighten, and iron, every day. This dryer helps straighten my hair and leave it looking shiny and healthy. Highly recommend to everyone and all hair types.",2
sample_08848,"Title: It will shrink
Review: One minute trying this on and I knew in a few washes it wouldn’t fit the same. It will get boxy and billow out and not fit against the skin.",0
sample_04794,"Title: Good as an extra set of brushes
Review: This is a cute, inexpensive way to get multiple brushes in one handy applicator. It's perfect as a travel pack. Reality is, these are not high quality brushes (and they will not be replacing the nicer ones I bought at Sephora a few months ago). However, for the money, these are a great way to get a variety of brushes at a reasonable price. That's why I think these are good for a young girl or, like I said, useful for travel when you don't want to carry your best brushes with you. They do apply blush and shadow ok. Might make a good stocking stuffer for a younger girl for the holidays.",2
sample_06943,"Title: Uncomfortable
Review: This bra wasn’t too large or small, it just wasn’t comfortable.",0
sample_08044,"Title: Made nice, and there a soft lace...Update, disapointed falling apart.
Review: Update: Went from a 4 star to a one star.<br />On the 3rd time washing the lace on one leg is starting to coming off! I Use fabric sofeners, but the lace at the waist<br />Now is starting to be  feel Itchy, coming apart .<br />I’m disapointed as these are pretty and My daughter liked them, but have never had this problem before with lingerie.<br />——————-—-<br /> Soft , and well Made lacy panties.<br />Fit low on the waist.<br /><br />Unfortunately the Xlarge was to big for my daughter...she is about 5’6, or 5’7, About 150lbs..<br />Probably the large would have fit her, but these are falling off.. I can’t wear them, there way to big for me I wear a size 8, or 10.",0
sample_06776,"Title: Great Replacement for Shoe Strings!
Review: OMG I love these!!!  I tested them out on my tennis shoes and they're so awesome.  I am so thrilled to never have to tie my tennis shoes again because they would always come untied while I was walking.  I am going to buy my husband a pair of these for his sneakers, too!  In Love with the Hickies!",2
sample_00971,"Title: I had to return it as it's not a perfect fit around the side and on the bottom you will see
Review: So the material looks very good and even feels closer than you think but the inner part is little more fat and once you try to fit it you see a gap on the bottom and on the side I mean I does work but not that well so I have to return it due to not fit right so I'm sticking to OEM versus aftermarket.",0
sample_03113,"Title: Nice looking, reasonably priced wig. Runs small.
Review: Got this thinking I could use it for Halloween. I will say that it the appearance is like the pictures. Was a little small on my head (I wear a 7 3/4 hat) so I had to give it to a friend. Fit her perfectly and looked really good on her. Just be sure if you have a larger size head you take that into consideration before ordering. Overall, for the money, this is a good wig.",2
sample_04395,"Title: Smells like active carbon & cleans well; lather lackluster
Review: There is one bar of soap in this package.  It smells as it should like active carbon which reminds me of the smell of a goldfish water filter I used to use years ago. The lather is okay but not great and it cleans well. The soap is relatively easy to hold as it is not too large or small of a bar. I cannot attest to any skin spot lightening because I do not have any that I know of.<br /><br />The current price of $8.99 is pricey for this.",1
sample_07784,"Title: Reinforce your pompoms before use
Review: Super cute and comfy, but disappointed that the pom came off one of the drawstrings when I woke up this morning. It hasn't even been a week, yet. I can sew it back if I ever get around to it, but it's a tad annoying because I'll have to sew it closed before I can reattach it. The whole thing's burst flat open.",1
sample_04664,"Title: Extremely lightweight moisturizer that penetrates and does not leave me feeling greasy but also does not moisturize enough
Review: This moisturizers lightly and is unscented. It soaks into my hands and body without leaving them greasy but I still felt dry after using this. On another note, the push top must need to be re-designed because every time I dispense some lotion, it also comes up through the seams as you can see in the picture. Note that I had already wiped away most of it before taking this picture.<br /><br />Personally, I prefer thicker and more deeply moisturizing lotions and ones with scents. I do like lightweight lotions for summer but this is really too lightweight for me and not moisturizing enough.",1
sample_04574,"Title: I don't see the need for this & it leaves black spots on my face; lovely fragrance
Review: I tried these linens by pressing against my face as described. Although it dabbed up any perspiration I had, it also left black specks on my skin. It is highly fragranced. I gave this 2 stars only because I love the fragrance; otherwise, a low-lint tissue or paper towel will do better and without the black speck residue.<br /><br />There are 100 sheets in this credit-card-sized box.",0
sample_01860,"Title: These are nice. They hold the phone well.
Review: The only problem I have with this holder is my phone barely fits in the case, but I do have a bulky case.<br /><br />I would buy these again . They are great to use when watching videos or video chatting.",2
sample_04550,"Title: A picture tells it all!!! Perfect!
Review: What a difference this made!! I was able to put everything in this set of drawers. They are sturdy and have a stop to them so you can’t pull them all the way out like some cheaper versions. This made all the difference in organizing my beauty products. On top of all the stuff on my counter, I even used one of the drawers to place and organize all my make up which was in a basket Under the sink. Now it’s nice and organized. Yay!!",2
sample_02860,"Title: Perfect workout earbuds
Review: These have got you covered for all your exercise needs. The coating on them helps when sweating so they stay fairly well in your ears. Overall recommend, especially if they keep the app updated from time to time.",2
sample_05005,"Title: Save your money.
Review: This product caused itching, burning, redness to my left eye. My was also swollen. It's not waterproof.<br /> Horrible.",0
sample_02600,"Title: One size does NOT fit all
Review: The sound quality is great. yes it was a little difficult to set up with my laptop (could be Windows XP's problem though). This would have at least 4 stars if it weren't for the fact that is has NO size adjustments... NONE! It is amazing that this was overlooked. As a result, they can be uncomfortable  to wear.",1
sample_01679,"Title: Five Stars
Review: These work great for 8x10 frames.",2
sample_00820,"Title: One Star
Review: doesn't work",0
sample_01087,"Title: Charging cord for ipod.
Review: Needed a new cord. And it works.",2
sample_05358,"Title: Really works!
Review: Perfect for great looking feet!",2
sample_04205,"Title: Nice woodsy men's fragrance that I like wearing but the aroma lasts only one-half day on me
Review: I love men's fragrances and wear Eternity for men a lot (even though I'm a woman). This spray has a nice woodsy aroma that reminds me of the now discontinued Woodland Men's Shower Gel from Bath and Body. I like this fragrance but the aroma lasts only about half a day. I would have expected it to last longer since men's products tend to have &#34;staying power.&#34;<br /><br />The black misty bottle with the black bow is super attractive.",1
sample_05109,"Title: Product is cloudy
Review: This product is cloudy and has never been cloudy before.  It not only looks different, it also smells different.",0
sample_06781,"Title: Not Recommended
Review: The idea that there could be 9 pairs of earrings for a cheap price is a big warning sign. The earrings are really cheesy and not impressive. I don’t recommend.",0
sample_08491,"Title: Five Stars
Review: very lovely bracelet.  Color is true, fit is generous",2
sample_05140,"Title: Wasted money
Review: Product does not work.  First time turned it on worked for five seconds and now no light.  Disappointing.  I can feel heat from the area around the buttons but no light.",0
sample_02093,"Title: Two Stars
Review: Not @ all discrete.",0
sample_00808,"Title: Three Stars
Review: not as fast as i thought given i sacrificed storage for it.",1
sample_04248,"Title: Back brush is best of the set; puffs are tiny; blue scrubber not for me
Review: This set comes with a wooden handled back brush that has a brush on one side and massaging nubs on the other. There are also two buff puffs included. The buff puffs are so small they remind me of the freebies one receives with a liquid soap gift set. Also, included is a silicone scrubber with handles that has different sized nibs on either side.<br /><br />The silicone item is too rough for me and it is awkward to use on the back. This might work well for some but it is not for me. The back brush is nice but I only use the brush side and I wish the handle was a few inches longer. I do not care for the massaging end. The buffs puffs would be great if they were bigger. I love mesh shower puffs in general but not tiny ones like these.<br /><br />I have no idea how much this set will cost but I personally recommend buying the items separately unless the entire set will be used. Also, except for the back brush, the items are not high quality.",1
sample_05347,"Title: HORRIBLE EXPERIENCE!!!
Review: I never break out, but after using these wipes for only 2 nights, my face broke out horribly! Come to find out, they contain THREE major pore clogging, acne causing ingredients!!! (They're NOT non-comedogenic!!)<br />Good luck if you decide to try these cheap, terrible wipes!",0
sample_04341,"Title: Irish Spring Deodorant Bar Soap, Original, 3 Bar
Review: Love Irish spring great value!",2
sample_02403,"Title: Cable guy said these were not sufficient
Review: Hard to know if this is true, but we continued to have difficulty with modem.  cable people told us to replace this, which we did,.. Had worse issues.  finally they sent us a cable guy who replaced a few things, so it is not clear if this item was the only issue.  He did say it is junk.  and the ones he put in made a huge difference.",1
sample_00326,"Title: Fantastic
Review: I had so many over the last 2 years, I bike, always falling out of my ears, not loud enough for sports or music. This is great for me  I am an out door person, mow lawn, bike, walk, they are great, at least I can hear my music now.",2
sample_07938,"Title: Don’t waste your money; awful fit
Review: Tried these as an alternative...  poor fit and feel.  Waste of money.",0
sample_02041,"Title: Didn’t work period and NO customer support
Review: Didn’t work period even talked with Xfinity IT dept and my company IT dept",0
sample_05415,"Title: Hair Free for Me
Review: This cream is amazing!  In just 8 short minutes this cream completely dissolved all the hair on my face!  I just slather it on the hairy areas under my cheeks and upper lip, wait and wipe.  So easy and my face is so smooth and hair free.  I LOVE this cream and will always use it.",2
sample_06433,"Title: Update… runs  big, back covers my butt. Cheesy looking
Review: I updated this.<br />And changed the review.<br />This is like a silky cheesy shirt.<br />Runs BIG.<br />——-<br />I ordered a medium, but a small might look and fit me Better! This is a big.<br />Although it’s comfortable , and moving my arms around it’s not pulling<br />Too tight anywhere.<br />I'm 5’2, 123, 125lbs. to give you a idea.<br /><br />The end of the sleeves are not finished well , you have to roll the sleeves up<br />And button them to stay up, which looks better. It does show in the picture to wear this<br />Like that.<br /><br />You can tuck the shirt in, but it’s too bulky I think, as the back of the shirt<br />Is much longer then the front, and it covers more then my butt.  I would rather this not be so long,<br />And not have my butt covered.<br /><br />The neck and deep Vee front looks ok, but it keeps sliding back!<br />I ordered black, and glad I did.<br />This is all cheesy polyester.",0
sample_08543,"Title: Decent basic shirt
Review: Made of a nice material.  It isn’t too heavy, but it isn’t cheap and thin.  Soft and very comfortable.  Doesn’t wrinkle easily, which is nice.<br /><br />The neck opening is a little large (wide).  The shirt is a bit on the larger side.  I chose an XL and think a smaller size would have worked.  I am 5’4” and weigh about 171 lbs.  I am a 38 DDD.",1
sample_07103,"Title: These fit as described.
Review: The control is great, especially around the tummy area. The reason for only 3 stars is they roll down on me.<br /><br />Other than that, they are great.",1
sample_06885,"Title: Nice Fabric, Construction; Odd Sizing
Review: This LEVI’S MEN’S SOFT SHELL CLASSIC TRUCKER JACKET runs small; the Large size is simply too small for my husband (who is normally a Large, sometimes an Extra Large).  The jacket fits me fairly well as a “car coat”.  (I’m a women’s size 10/12; in unisex tees, I wear a men’s Medium.)<br /><br />The 100% polyester fabric is quite nice.  It’s tightly woven, so it’s “water resistant” and provides some rain protection.  The styling is traditional Levi’s “jeans jacket” styling, though it has both nylon zipper and snap closings.  The overall construction is impeccable.<br /><br />The cut is straight at the sides, NOT tapered the way it appears in the product page photo.  I suspect—but don’t know for sure—that the jacket would be long-waisted on men that it fits in the upper body.",1
sample_06910,"Title: Nice size but quality not up to par
Review: Nice size but quality not up to par, The size is great for a child but the rubber tips pop off easily and have to be placed back in every time you use the umbrella. It has a nice coverage and the children enjoyed seeing the raindrops on it and being able to view the rain from behind their bubble window.",1
sample_01475,"Title: keep looking for a different keyboard
Review: It was hard for me to pick a keyboard but I’m generally happy with it thus far! I like that it’s wireless. I don’t need any more wires on my desk. Rechargeable is also great. Working from home I have to buy my own batteries so forget that. I love the keys on this! It feels great to type on.<br /><br />My only complaint is I can’t charge this if my laptop is sleeping. I had been charging it via usb on my laptop and it wasn’t working out well. To solve this, I had to use a much longer usb cable to connect to the power strip on the floor... it works. Overall, I’m happy with it.<br /><br />Edit 1/21/21: I’ve been using this keyboard for 5 months now and the battery doesn’t last as long as I would like. It doesn’t last the full work week. Working Monday-Friday, it starts to die by Thursday. I’ve had it go out while typing sometimes but it does turn back on after a few seconds. I usually can make it until end of day Thursday. It takes many hours to charge as well. I plug it in 4pm and it’s still charging when I check it one last time at 9pm.",1
sample_03524,"Title: Smells like chemicals and weighed my hair down
Review: I opened the bottles after it arrived so I could use them and they smelt like chemicals instead of something nicer. I ignored the chemical smell since I’ve seen all the reviews saying it made their hair soft and everything. After washing my hair with the shampoo and conditioner my hair felt like it was coated with something like when using a cheap shampoo and conditioner and after my hair dried my hair was so weighed down by the product that my normally curly/wavy fluffy hair was straight and practically stuck to my head like after you wear a helmet or hat for a long time. I’d return the product for a refund but I can’t go to a drop off location and they don’t offer the option to have ups come to you like Amazon offers for many other products.<br />Mane and tail has lost its quality over the years because this kinda sucked.",0
sample_05323,"Title: Best at home Dip Kit!!!!
Review: I have been doing my nails with the dip for over a year.  This is the best kit out there and the price is right!!!!",2
sample_01734,"Title: One Star
Review: does not work",0
sample_03265,"Title: Colorful and attractive headbands but sizing varies
Review: There are a total of four headbands in this set and two of them are very colorful and attractive. The black is also attractive and the checkered one is very nostalgic looking. However, the sizing is off. The multi-colored black one was so tight it gave me a headache and the checkered one so loose it fell off. Except for the one that fell off, these are really made for small heads or perhaps teenagers.<br /><br />The current price of $9.99 is competitive as it comes to $2.50 per band.",1
sample_08472,"Title: Unhappy
Review: It was broken and a huge disappointment",0
sample_08623,"Title: Great, pretty, handcrafted earrings
Review: These are super cute earrings! Nice, quality made, they hang on my ears lightly but they are substantial enough to see from a distance. I love silver jewelry in general and the fact that these are handcrafted makes them even more special. They come in a cute little box, so they would make for nice gift giving. I have received several compliments since wearing them.  Highly recommend.",2
sample_04073,"Title: Terrible
Review: Not enough zoom",0
sample_02357,"Title: Five stars...easy.
Review: It's so so so tiny. I like it because of the size but I also am annoyed at the size. Put it the TV and it's likely to get stuck and be a pain to get out. Still the size is adorable and no weight at all! I would buy again.. SMH. Even knowing how difficult it is to keep track of. I wouldn't recommend it for grade school or even middle school.",2
sample_03966,"Title: Great eyeshadow palette!
Review: This is a great little eye shadow palette, perfect for keeping in my purse with all the warm/brown shades I need. Easy to apply, lasts for hours, includes highlighting colors as well as dark for contouring. I highly recommend this NYX brand for anyone looking for some great neutral colors in a compact case.",2
sample_02787,"Title: Five Stars
Review: Fix without any problems.",2
sample_06188,"Title: it's Slim Profile is Nice
Review: It's nice having so many places to hold cards. Credit cards fit, but most business cards have to be shoved in and may look a bit mangled. Medicare cards must be put into a larger pocket. American money is a tight fit also. It is nice to have a wallet and multi card holder that is longer and therefore stays fairly slim.",1
sample_07455,"Title: So cute!!
Review: My husband and 2 year old look great in these hats! Love love love!",2
sample_02374,"Title: Lots of features for the price - if yours works
Review: Someone previously mentioned that maybe there's a bad batch of these going out - I think I got one of them. I followed all the instructions for setup, but the turntable made a horrible grinding sound every time I played it. By wiggling it around I got it to go away mostly, but records skipped pretty badly (records in good condition that play fine on other turntables). So I'm sending it back.<br /><br />Pros: It's pretty nice looking, made of solid-feeling wood, speakers weren't awful, and lots of features for such a low price.<br />Cons: Terrible turntable quality, which was the whole reason I bought it in the first place, so it must go.",1
sample_07866,"Title: Good Buy
Review: Standard tights, Although cheaper quality, the price justified....am wearing now... don't know how they'll hold up in rewash, but cheap enough not to worry.<br />Opacity and fit were excellent... will repurchase",1
sample_07470,"Title: Five Stars
Review: Does its job nicely for work - Nursing!",2
sample_02961,"Title: Broken already
Review: Less than 6 months of owning it and it is broken already. It doesn't even power on. I would not recommend this product.",0
sample_03384,"Title: Wondeful color
Review: Love the product!!!!",2
sample_01399,"Title: Maple leaf attache
Review: This is a beautiful item.  I get lots of compliments.  It's functional and everything I wanted.",2
sample_06559,"Title: Fashionably Chic, But Feels Like Beanie
Review: This CALVIN KLEIN JEANS MEN’S DENIM REISSUE LOGO BASEBALL DAD HAT is made from quality fabric, and it has a fully adjustable sizing strap that uses a clamp rather than snaps for sizing. The bill is fashionably shaped and provides good sun protection.<br /><br />However, it has an extremely shallow crown, so that it sits atop your head like a beanie.  When you're wearing it, it feels like a beanie, and like the slightest gust of wind will dislodge it.  It may be fashionably chic, but it's not comfortable to wear for active sports or exercise.",1
sample_03546,"Title: Would not buy again
Review: Should have bought  something else<br />Oh well",0
sample_02196,"Title: Great for checking on you dog or kids
Review: This indoor camera works good. I can see what the puppy is doing when I leave the room. It works good at night with the lights off. When the heat comes on I can see the dust flying around the room. But you can not point it at the window to see what is happening outside. The camera reflects off the window and you can’t see anything.",2
sample_08012,"Title: Nice fitting pant.
Review: comfortable, washes/drys very well.  Can press if I want, but really not needed.  have 3 pair so far, 2 white and one demin.  will get other colors for sure.  Good purchase.",2
sample_05256,"Title: Not As Powerful as My Former One
Review: I ordered this to replace a Lady Remington trimmer that I have been using for the past couple of years. This one is okay, but it's not as powerful as the Lady Remington. It was difficult to open to install the batteries. I had to get my husband to do it. I mainly use my trimmer to trim hair around a facial mole that I have and above my lip. I find that with this one I have to go over the same hair a couple of times before it gets it sometimes. It's pretty quiet which is nice. Overall, it's okay, and I will continue to use it, but when it needs to be replaced, I will probably go back to the Lady Remington one.",1
sample_03542,"Title: Rinses clean
Review: Liquid body soap is so much more sanitary than bars.  Solimo is nice and silky and rinses off thoroughly.  It doesn’t have the pleasant scent that more expensive soaps have.  That’s a minus for me, but the price makes up for it.",1
sample_03788,"Title: Blades don't shave !
Review: Looks sleek but the blades don't work !",0
sample_02200,"Title: Static and Interference for weak AM stations using supplied AC adapter
Review: Mostly liked this radio, but the deal-breaker was the extra static and interference on weak AM stations when using the supplied AC adapter.  No such issue when using batteries.  A separate single sheet explains that AC switching power supplies can cause AM noise and recommends the radio be at least 1 foot from the power supply, which I did, but I couldn't detect any difference in the extra static using the AC adapter as a function of distance from the radio.  For strong local AM & FM stations, the sound was crystal clear using battery or AC adapter.",1
sample_00320,"Title: Looks cool but not easy to use
Review: It was difficult to use if your challenged by Origami type things.  I sent it back.",1
sample_01089,"Title: They are already falling apart
Review: I bought a pair of these batteries for my 3 year old phones. They are not holding as much charge as initially even they are just a few months old... they were cheap though.",1
sample_03536,"Title: Very small half-sized tissues with lotion; way too expensive
Review: There are five packs of 40 tissues each but the packages are not marked for the quantity. At the current price of $6.99 for 200 tissues, this comes to almost $0.04 cents per half tissue as these are the size of half a tissue. This makes these VERY EXPENSIVE TISSUES.<br /><br />These are nice and strong and soothing. They do feel damp, however, due to the lotion but not wet. I like them and the portable packages they come in but just a box of Puffs Lotion Tissues would be even better.",1
sample_01787,"Title: Ok for the $ but not a good tablet
Review: I own the Ipad and I did not like it as an Ereader also too big, I am petite and my bag already weights maybe 7Lbs. so I was looking to dowsize all the bulk which includes, cell, Itouch the Kindle2, first of all I really wish they would have offered a 3G model, like the Ipad, the WIFI is glitchy and slow (it is ok at home) but in many businesses you need to enter an access code, which is  a pain. the email app is bare bones, you cannot even see sent messages.<br />It takes forever to start the device and it is slow on the web.<br />Really the only thing I like is as an ereader, and I also have uploaded my itunes music so it is an OK MP3 Player.<br />The design is very nice as is the resolution, but I would have paid $100.00 to have something a bit more functional.",1
sample_00517,"Title: Not as good as apple
Review: Just does not last",1
sample_03576,"Title: rechargeable razor
Review: Husband says it does trim or cut worth a darn.  Tugs and pulls hair which is uncomfortable.  He reports he threw in the garbage.  Yikes.  Sorry I invested in the case too - but he says the case is great and will put something else in that. Bummer.",0
sample_03191,"Title: Mid road mascara
Review: Middle of the road.  Not the best.",1
sample_03931,"Title: Buyer Beware
Review: It arrived well wrapped and packaged, nothing had spilled, however bottle was not full, it was at least 2 inches from the top! Smell is as expected, seemed a bit watery, possibly water added?",0
sample_05191,"Title: Absorbs well and moisturizers; I like the retinol PM one the best
Review: There is a 1.7 ounce pump container of collagen and elastin moisturizer for application on the face and neck morning and/or evening. There is also a trial size of Retinol PM which can also be applied on the face and neck. I avoided the eye area for both creams.<br /><br />The  moisturizer absorbs well and is creamy with a bit of light and airy feel. It did leave my face and neck feeling hydrated. The retinol PM is a bit thicker and I really like that. It goes on smooth and is very moisturizing. Both products have a faint aroma but dry scentless.<br /><br />I personally love Olay Total Effects 7-in-1 Anti Aging Cream more than this combo and it is a lot cheaper. At the current price of $34, this is priced on the high end.",1
sample_03596,"Title: 20 tiny polyester feeling scrunchies; not fo rme – 2.5 stars
Review: There are 20 variable design scrunchies in this package. The material feels like polyester, so it is a bit slick which increases the chance these will slip out of the hair. Also, they are tight, so they will not be useful for a person who has long thick hair as the elastic will probably break.<br /><br />I have medium length hair in the back and these held for the most part. However, I do not like the feel of these at all and the designs / colors are unexciting.<br /><br />These come to $.50 cents per scrunchie at the current price of $9.99 so that is competitively priced for the quality received.",1
sample_06219,"Title: Runs small
Review: Runs small had to give to another person",1
sample_08742,"Title: Size
Review: Perfect size to hold all my stuff",2
sample_07136,"Title: Good quality, well made, holds a lot!
Review: This is a really nice wristlet wallet. Made from a good quality leather, this wallet has a sturdy zipper and lots of room inside to place your money and credit cards and even some room for a lipstick or mascara. I really liked using this on a recent international trip I was able to place my most critical items in it and safely hide it in an inside coat pocket (perfrect for security). Highly recommend for when you want a smaller way to carry your money and identity items.",2
sample_07482,"Title: OK
Review: Kind of cheap-feeling shirts. They shrink and lose their shape in the wash. The black ones come out of the laundry covered in lint.",1
sample_01041,"Title: Did not like it returned
Review: Did not like it returned it and bought a versa.",1
sample_01375,"Title: Over priced,small.
Review: Really small. Not worth more than $15",0
sample_01212,"Title: Would not recommend.
Review: Too big and doesn't align with my RCA 10.1 .  Came with dry cloth to clean.  Another brand I bought for our smaller tablet is much easier to install and fit perfectly on the other tablet.",0
sample_00819,"Title: Returned
Review: This was intended to function as a charging hub. I have 2 tablets, 2 headphones, a WiMax Router, an ebook reader, a battery pack, and a smart phone - All of which uses USB to charge. This item wasn't meeting the demands. I am sure it will make a good USB data hub, but nothing else. Don't expect it to power much of anything in turn.",0
sample_01597,"Title: One Star
Review: In laws had connection issues. They never use it",0
sample_06818,"Title: Wouldn't suggest anyone spend money on this.
Review: Thin material<br /> Cannot wash in machine",0
sample_06010,"Title: Order size is wrong
Review: Thought go right size compared size chart but they arrived too small.",1
sample_03182,"Title: Sucks
Review: Hated it. Flakes every where. Does not hold. Waste of breath. Don't buy or believe any review",0
sample_05338,"Title: Nice small brush; huge comb; set is not proportional
Review: This is a very odd set which I do not consider giftable. There is a lovely mini boar bristle and nylon brush with a tiny handle. It is a brush for an adult purse or for a toddler. I love it. This tiny oval brush glides through & detangles my hair easily.<br /><br />The negative is the comb. The comb is huge and is not proportional with the tiny brush. It is big and bulky to hold and the finish does not even match. This is the reason I do not consider this giftable. The comb works, but I personally do not care for it.<br /><br />I love the brush only and the current price of $6.99 ($9.99 minus $3) is reasonable for this ensemble.",1
sample_04906,"Title: Love this scent
Review: Smells wonderful",2
sample_01016,"Title: Not a fan of this tripod
Review: Would not recommend.<br /><br />Does not work well for me.  Love the quick release on the legs.",1
sample_01565,"Title: Good Luck!
Review: Sadly they did not work for me!",0
sample_00954,"Title: Didn't work
Review: Got this because it was listed below what I needed it for.  Unfortunately it only worked for a few seconds and refused to work after the fact.",0
sample_05855,"Title: Didn't Work with My Hair
Review: I have thick hair that goes at least an inch or two below my shoulders. It's cut in layers. I tried to use this on multiple occasions without any success. I don't know if it's user error on my part, or if my layers caused the trouble. I had my daughter give it a try, too. Her hair is much longer and she ""sort of"" got it, but it didn't look very good. It's possible that she needs more practice. The piece is much bigger than expected and has wire inside to stiffen it. There are pictures on the description that shows how to work it, but it still was a little confusing. I frequently wear my hair in a sloppy bun on top of my head, so I know my hair is long enough for that. Unfortunately it didn't work for me.",1
sample_07245,"Title: Perfect As Always
Review: Bought these as a replacement thanks to my dog destroying the first pair.  These were exactly like the pair I purchased 2 years ago.  Which to say, the quality on them is amazing.  Aside from them not being able to handle a German Shepherd/Husky mix gnawing the crap out of them, they held up beautifully for 2 years and I'm expecting this new pair to be able to do the same plus some.",2
sample_07796,"Title: So cute!
Review: What a cute hoodie. My grandson is a Paw Patrol fan. I got it for him for his birthday but ending up giving it to him early. He never wants to try clothing on but when he got this hoodie on he didn't want to take it off. Loved it!",2
sample_01443,"Title: Bought, 4 that we are returning. If you're ...
Review: Bought, 4 that we are returning.  If you're looking for a WiFi wireless connection - forget it.  Doesn't pick up well even with more bandwidth and extenders.  Battery operated and will not last long if you use the LIVE setting.  No way to turn this camera OFF.  So unless you hardwire this camera it will be a pain all around between replacing batteries and poking your eye out trying to get all cameras set wireless.<br /><br />Doesn't it seem fundamental to be able to turn a camera OFF?  (It is not enough under the circumstances to turn-off notifications = not the same.  Extremely irritating).",0
sample_02616,"Title: Wrong size
Review: Completely wrong size. Need to return it. PLEASE",0
sample_05036,"Title: Does as promised
Review: Wow. Just used this mask and it cleaned all of the junk in my large pores. I have used other clay masks that i purchased on Amazon but I definitely did not recieve the kind of positive results I got from Redmonds. This product rinsed off my face easily too. It has a different consistency that dries quickly too.",2
sample_07943,"Title: Three Stars
Review: material is thin.",1
sample_01012,"Title: These don't stick well to certain brands of water bottles
Review: The image quality is great! However, they don't stick the best to my daughters metal TAL brand water bottles. So she is a bit disappointed because I purchased these specifically for her",1
sample_01931,"Title: Easy to install
Review: I needed this for work and it was easy to install, I use it daily.  Have only had it a few weeks but so far, so good.  It comes with a long cord too which is a good feature.",2
sample_01057,"Title: Great for short term use is terrible battery life
Review: We got this during Black Friday because it was such a great deal the only problem is that the battery life is absolutely terrible I thousand percent terrible every night we do need to plug it in but my daughter only uses it for about a half hour and when she’s done the battery life is down to 20%",1
sample_05928,"Title: Expired Product
Review: Aveeno is a brand that I trust. I used this gel moisturizer for the first time without reading the jar. It was nighttime and I was hurrying up so I could go to bed. I did notice that there was no safety seal on it which I thought was odd. It wasn't in a box either. I liked the smell - it has a fresh, clean scent to it. It absorbed nicely. It's hydrating. I really liked it. Then the next day when I was not so tired, I read the jar to make sure that I was using it correctly. I found it alarming that it was already expired. Plus, there's wording on it that it's for sales demonstrations only and not for sale or resale. It's very upsetting to learn that expired products are being sent out.",0
sample_07021,"Title: Low Quality
Review: Very sloppy looking. Also very short.  I'm only 5'7"" and this barely comes down to my waist.",0
sample_02560,"Title: I understand why they discontinued this monitor.
Review: I bought this in May and it constantly goes into power saver mode, even though I have it set no never go into that mode, or screen saver or any other mode.  Very frustrating and expensive.",0
sample_08121,"Title: Great bag for shorter trips or a carryon case!
Review: I love TravelPro luggage and I buy it exclusively. This carry on bag is perfect for my use. Suprisingly roomy, I can use this for weekend and short duration getaways as well as use it as a carryon for my laptop and a change of clothes when I check a larger bag for longer trips. Quality made, hard sided, it stands the test of rough handling. The spinners are great and allow me to maneuver easily and make turns without having to struggle with a bag. I love this small bag and it is my new go-to bag for frequent use.",2
sample_06972,"Title: NOT AS PICTURED AT ALL!
Review: The scarf/wrap I received looked nothing like the photo of my &quot; color choice&quot; nor is the fabric &quot; cashmere&quot; like -- it is just some kind of cotton/poly blend... Thin too! Even in the photo the item looks soft and like cashmere! Well it's not!",0
sample_03715,"Title: Terrible
Review: Made my skin shred!!!",0
